selector,protocol,class,package
"dec:","instructions generated","AJx86Assembler","Kernel"
"releaseTemps:","stack management","AJx86Assembler","Kernel"
"cmove:with:","instructions generated","AJx86Assembler","Kernel"
"cmpxchg16b:","instructions generated","AJx86Assembler","Kernel"
"fbld:","instructions generated","AJx86Assembler","Kernel"
"fldcw:","instructions generated","AJx86Assembler","Kernel"
"and:with:","instructions generated","AJx86Assembler","Kernel"
"movsxd:with:","instructions generated","AJx86Assembler","Kernel"
"cmovna:with:","instructions generated","AJx86Assembler","Kernel"
"cmovo:with:","instructions generated","AJx86Assembler","Kernel"
"fcomip:","instructions generated","AJx86Assembler","Kernel"
"AH","accessing registers","AJx86Assembler","Kernel"
"addInstruction:operands:","instruction list","AJx86Assembler","Kernel"
"cmovne:with:","instructions generated","AJx86Assembler","Kernel"
"fild:","instructions generated","AJx86Assembler","Kernel"
"bts:with:","instructions generated","AJx86Assembler","Kernel"
"cmovb:with:","instructions generated","AJx86Assembler","Kernel"
"isLabelUsed:","testing","AJx86Assembler","Kernel"
"XMM3","accessing registers","AJx86Assembler","Kernel"
"pop:","instructions generated","AJx86Assembler","Kernel"
"rcl:with:","instructions generated","AJx86Assembler","Kernel"
"cmovnc:with:","instructions generated","AJx86Assembler","Kernel"
"shld:with:with:","instructions generated","AJx86Assembler","Kernel"
"reg8:","accessing","AJx86Assembler","Kernel"
"jle:","instructions generated","AJx86Assembler","Kernel"
"reg:size:","accessing","AJx86Assembler","Kernel"
"movntpd:with:","instructions generated","AJx86Assembler","Kernel"
"SP","accessing registers","AJx86Assembler","Kernel"
"btr:with:","instructions generated","AJx86Assembler","Kernel"
"fcom:with:","instructions generated","AJx86Assembler","Kernel"
"fucomi:","instructions generated","AJx86Assembler","Kernel"
"movdq2q:with:","instructions generated","AJx86Assembler","Kernel"
"cmovs:with:","instructions generated","AJx86Assembler","Kernel"
"performingCall:in:","function calls","AJx86Assembler","Kernel"
"movlhps:with:","instructions generated","AJx86Assembler","Kernel"
"ST5","accessing registers","AJx86Assembler","Kernel"
"insert:before:","instruction list","AJx86Assembler","Kernel"
"movPtr:with:","instructions generated","AJx86Assembler","Kernel"
"ST3","accessing registers","AJx86Assembler","Kernel"
"alignQuad","alignment","AJx86Assembler","Kernel"
"fcomp:with:","instructions generated","AJx86Assembler","Kernel"
"shrd:with:with:","instructions generated","AJx86Assembler","Kernel"
"fist:","instructions generated","AJx86Assembler","Kernel"
"CX","accessing registers","AJx86Assembler","Kernel"
"ret:","instructions generated","AJx86Assembler","Kernel"
"stackFrameValueAtOffset:","stack management","AJx86Assembler","Kernel"
"callCleanup:","function calls","AJx86Assembler","Kernel"
"jl:","instructions generated","AJx86Assembler","Kernel"
"ficomp:","instructions generated","AJx86Assembler","Kernel"
"fld:","instructions generated","AJx86Assembler","Kernel"
"fbstp:","instructions generated","AJx86Assembler","Kernel"
"jpe:","instructions generated","AJx86Assembler","Kernel"
"ECX","accessing registers","AJx86Assembler","Kernel"
"movnti:with:","instructions generated","AJx86Assembler","Kernel"
"movsx:to:","convenience","AJx86Assembler","Kernel"
"reg32:","accessing","AJx86Assembler","Kernel"
"sub:with:","instructions generated","AJx86Assembler","Kernel"
"div:","instructions generated","AJx86Assembler","Kernel"
"frstor:","instructions generated","AJx86Assembler","Kernel"
"jge:","instructions generated","AJx86Assembler","Kernel"
"fdivp:","instructions generated","AJx86Assembler","Kernel"
"jng:","instructions generated","AJx86Assembler","Kernel"
"fdivr:with:","instructions generated","AJx86Assembler","Kernel"
"writeCodeToFile:","debugging","AJx86Assembler","Kernel"
"stackManager:","accessing","AJx86Assembler","Kernel"
"db:","convenience","AJx86Assembler","Kernel"
"imul:with:","instructions generated","AJx86Assembler","Kernel"
"EDI","accessing registers","AJx86Assembler","Kernel"
"jns:","instructions generated","AJx86Assembler","Kernel"
"instructionPointer","register","AJx86Assembler","Kernel"
"fcmovb:","instructions generated","AJx86Assembler","Kernel"
"label:","labels","AJx86Assembler","Kernel"
"insert:after:","instruction list","AJx86Assembler","Kernel"
"movdqa:with:","instructions generated","AJx86Assembler","Kernel"
"prepareInstructions","code generation","AJx86Assembler","Kernel"
"movlps:with:","instructions generated","AJx86Assembler","Kernel"
"jp:","instructions generated","AJx86Assembler","Kernel"
"newInstruction:description:operands:","instruction list","AJx86Assembler","Kernel"
"destinationIndex","register","AJx86Assembler","Kernel"
"movntq:with:","instructions generated","AJx86Assembler","Kernel"
"cmp:with:","instructions generated","AJx86Assembler","Kernel"
"or:with:","instructions generated","AJx86Assembler","Kernel"
"movsx:with:","instructions generated","AJx86Assembler","Kernel"
"fiadd:","instructions generated","AJx86Assembler","Kernel"
"BP","accessing registers","AJx86Assembler","Kernel"
"pushArgument:forCall:","function calls","AJx86Assembler","Kernel"
"XMM5","accessing registers","AJx86Assembler","Kernel"
"ja:","instructions generated","AJx86Assembler","Kernel"
"MM0","accessing registers","AJx86Assembler","Kernel"
"XMM6","accessing registers","AJx86Assembler","Kernel"
"fadd:with:","instructions generated","AJx86Assembler","Kernel"
"fnstcw:","instructions generated","AJx86Assembler","Kernel"
"cmovno:with:","instructions generated","AJx86Assembler","Kernel"
"fxch:","instructions generated","AJx86Assembler","Kernel"
"bsr:with:","instructions generated","AJx86Assembler","Kernel"
"inc:","instructions generated","AJx86Assembler","Kernel"
"reg16:","accessing","AJx86Assembler","Kernel"
"cmovnl:with:","instructions generated","AJx86Assembler","Kernel"
"enter:with:","instructions generated","AJx86Assembler","Kernel"
"EDX","accessing registers","AJx86Assembler","Kernel"
"CH","accessing registers","AJx86Assembler","Kernel"
"movlpd:with:","instructions generated","AJx86Assembler","Kernel"
"newJumpInstruction","accessing","AJx86Assembler","Kernel"
"movss:with:","instructions generated","AJx86Assembler","Kernel"
"EBP","accessing registers","AJx86Assembler","Kernel"
"sourceIndex","register","AJx86Assembler","Kernel"
"xor:with:","instructions generated","AJx86Assembler","Kernel"
"fstenv:","instructions generated","AJx86Assembler","Kernel"
"MM1","accessing registers","AJx86Assembler","Kernel"
"jb:","instructions generated","AJx86Assembler","Kernel"
"MM2","accessing registers","AJx86Assembler","Kernel"
"mov:to:","convenience","AJx86Assembler","Kernel"
"jna:","instructions generated","AJx86Assembler","Kernel"
"mul:","instructions generated","AJx86Assembler","Kernel"
"fsub:with:","instructions generated","AJx86Assembler","Kernel"
"push:","instructions generated","AJx86Assembler","Kernel"
"reserveExtraBytesOnStack:","stack management","AJx86Assembler","Kernel"
"fstp:","instructions generated","AJx86Assembler","Kernel"
"reserveTemp","stack management","AJx86Assembler","Kernel"
"crc32:with:","instructions generated","AJx86Assembler","Kernel"
"stmxcsr:","instructions generated","AJx86Assembler","Kernel"
"xadd:with:","instructions generated","AJx86Assembler","Kernel"
"bswap:","instructions generated","AJx86Assembler","Kernel"
"cmovnp:with:","instructions generated","AJx86Assembler","Kernel"
"fsave:","instructions generated","AJx86Assembler","Kernel"
"ldmxcsr:","instructions generated","AJx86Assembler","Kernel"
"fcom:","instructions generated","AJx86Assembler","Kernel"
"fcomp:","instructions generated","AJx86Assembler","Kernel"
"movaps:with:","instructions generated","AJx86Assembler","Kernel"
"noticePush:forCall:","function calls","AJx86Assembler","Kernel"
"xchg:with:","instructions generated","AJx86Assembler","Kernel"
"je:","instructions generated","AJx86Assembler","Kernel"
"fidivr:","instructions generated","AJx86Assembler","Kernel"
"movhpd:with:","instructions generated","AJx86Assembler","Kernel"
"SI","accessing registers","AJx86Assembler","Kernel"
"movntps:with:","instructions generated","AJx86Assembler","Kernel"
"DX","accessing registers","AJx86Assembler","Kernel"
"cmovge:with:","instructions generated","AJx86Assembler","Kernel"
"fisubr:","instructions generated","AJx86Assembler","Kernel"
"newJumpInstruction:description:operands:","instruction list","AJx86Assembler","Kernel"
"faddp:","instructions generated","AJx86Assembler","Kernel"
"cmovle:with:","instructions generated","AJx86Assembler","Kernel"
"is32","testing","AJx86Assembler","Kernel"
"jbe:","instructions generated","AJx86Assembler","Kernel"
"XMM4","accessing registers","AJx86Assembler","Kernel"
"DL","accessing registers","AJx86Assembler","Kernel"
"bytes","code generation","AJx86Assembler","Kernel"
"uniqueLabelName:","labels","AJx86Assembler","Kernel"
"movntdqa:with:","instructions generated","AJx86Assembler","Kernel"
"MM7","accessing registers","AJx86Assembler","Kernel"
"jpo:","instructions generated","AJx86Assembler","Kernel"
"movzx:to:","convenience","AJx86Assembler","Kernel"
"decorateWith:during:","instruction list","AJx86Assembler","Kernel"
"alignWord","alignment","AJx86Assembler","Kernel"
"ESI","accessing registers","AJx86Assembler","Kernel"
"CL","accessing registers","AJx86Assembler","Kernel"
"cmovnbe:with:","instructions generated","AJx86Assembler","Kernel"
"jnbe:","instructions generated","AJx86Assembler","Kernel"
"dw:","convenience","AJx86Assembler","Kernel"
"fcmovbe:","instructions generated","AJx86Assembler","Kernel"
"movapd:with:","instructions generated","AJx86Assembler","Kernel"
"mov:","convenience","AJx86Assembler","Kernel"
"fcmovnb:","instructions generated","AJx86Assembler","Kernel"
"cmovnle:with:","instructions generated","AJx86Assembler","Kernel"
"jmp:","instructions generated","AJx86Assembler","Kernel"
"emitEpilogue:","stack management","AJx86Assembler","Kernel"
"generatedCode","code generation","AJx86Assembler","Kernel"
"fsubr:with:","instructions generated","AJx86Assembler","Kernel"
"fcmovnbe:","instructions generated","AJx86Assembler","Kernel"
"imul:","instructions generated","AJx86Assembler","Kernel"
"instructionsFor:","instruction list","AJx86Assembler","Kernel"
"movhlps:with:","instructions generated","AJx86Assembler","Kernel"
"fdivrp:","instructions generated","AJx86Assembler","Kernel"
"call:","instructions generated","AJx86Assembler","Kernel"
"fcmove:","instructions generated","AJx86Assembler","Kernel"
"fnsave:","instructions generated","AJx86Assembler","Kernel"
"ffree:","instructions generated","AJx86Assembler","Kernel"
"fmul:with:","instructions generated","AJx86Assembler","Kernel"
"fmulp:","instructions generated","AJx86Assembler","Kernel"
"fnstenv:","instructions generated","AJx86Assembler","Kernel"
"cmovng:with:","instructions generated","AJx86Assembler","Kernel"
"bsf:with:","instructions generated","AJx86Assembler","Kernel"
"bt:with:","instructions generated","AJx86Assembler","Kernel"
"cmpxchg8b:","instructions generated","AJx86Assembler","Kernel"
"label:ifPresent:","labels","AJx86Assembler","Kernel"
"DH","accessing registers","AJx86Assembler","Kernel"
"fdiv:with:","instructions generated","AJx86Assembler","Kernel"
"doesNotUnderstand:","dnu","AJx86Assembler","Kernel"
"btc:with:","instructions generated","AJx86Assembler","Kernel"
"add:with:","instructions generated","AJx86Assembler","Kernel"
"jg:","instructions generated","AJx86Assembler","Kernel"
"test:with:","instructions generated","AJx86Assembler","Kernel"
"ST4","accessing registers","AJx86Assembler","Kernel"
"fdivr:","instructions generated","AJx86Assembler","Kernel"
"fdiv:","instructions generated","AJx86Assembler","Kernel"
"cmovpo:with:","instructions generated","AJx86Assembler","Kernel"
"ST7","accessing registers","AJx86Assembler","Kernel"
"XMM2","accessing registers","AJx86Assembler","Kernel"
"BX","accessing registers","AJx86Assembler","Kernel"
"cdeclCall:alignment:","function calls","AJx86Assembler","Kernel"
"fucom:","instructions generated","AJx86Assembler","Kernel"
"cmovpe:with:","instructions generated","AJx86Assembler","Kernel"
"clflush:","instructions generated","AJx86Assembler","Kernel"
"idiv:","instructions generated","AJx86Assembler","Kernel"
"jnl:","instructions generated","AJx86Assembler","Kernel"
"fxrstor:","instructions generated","AJx86Assembler","Kernel"
"jnz:","instructions generated","AJx86Assembler","Kernel"
"cmovc:with:","instructions generated","AJx86Assembler","Kernel"
"jne:","instructions generated","AJx86Assembler","Kernel"
"movmskps:with:","instructions generated","AJx86Assembler","Kernel"
"movntdq:with:","instructions generated","AJx86Assembler","Kernel"
"neg:","instructions generated","AJx86Assembler","Kernel"
"sal:with:","instructions generated","AJx86Assembler","Kernel"
"fsub:","instructions generated","AJx86Assembler","Kernel"
"BL","accessing registers","AJx86Assembler","Kernel"
"AL","accessing registers","AJx86Assembler","Kernel"
"fisub:","instructions generated","AJx86Assembler","Kernel"
"BH","accessing registers","AJx86Assembler","Kernel"
"fsubrp:","instructions generated","AJx86Assembler","Kernel"
"syscall","instructions generated","AJx86Assembler","Kernel"
"ST1","accessing registers","AJx86Assembler","Kernel"
"sbb:with:","instructions generated","AJx86Assembler","Kernel"
"cmovg:with:","instructions generated","AJx86Assembler","Kernel"
"fucomip:","instructions generated","AJx86Assembler","Kernel"
"ror:with:","instructions generated","AJx86Assembler","Kernel"
"AX","accessing registers","AJx86Assembler","Kernel"
"XMM7","accessing registers","AJx86Assembler","Kernel"
"cmovnb:with:","instructions generated","AJx86Assembler","Kernel"
"basePointer","register","AJx86Assembler","Kernel"
"numGPRegisters","accessing","AJx86Assembler","Kernel"
"fst:","instructions generated","AJx86Assembler","Kernel"
"rcr:with:","instructions generated","AJx86Assembler","Kernel"
"DI","accessing registers","AJx86Assembler","Kernel"
"jnb:","instructions generated","AJx86Assembler","Kernel"
"movddup:with:","instructions generated","AJx86Assembler","Kernel"
"fcmovu:","instructions generated","AJx86Assembler","Kernel"
"rol:with:","instructions generated","AJx86Assembler","Kernel"
"jc:","instructions generated","AJx86Assembler","Kernel"
"jo:","instructions generated","AJx86Assembler","Kernel"
"sar:with:","instructions generated","AJx86Assembler","Kernel"
"undefinedLabels","accessing","AJx86Assembler","Kernel"
"cmovnz:with:","instructions generated","AJx86Assembler","Kernel"
"newInstruction","accessing","AJx86Assembler","Kernel"
"fcmovne:","instructions generated","AJx86Assembler","Kernel"
"ST6","accessing registers","AJx86Assembler","Kernel"
"shr:with:","instructions generated","AJx86Assembler","Kernel"
"XMM0","accessing registers","AJx86Assembler","Kernel"
"fsubr:","instructions generated","AJx86Assembler","Kernel"
"fcomi:","instructions generated","AJx86Assembler","Kernel"
"cmovnae:with:","instructions generated","AJx86Assembler","Kernel"
"dd:","convenience","AJx86Assembler","Kernel"
"fcmovnu:","instructions generated","AJx86Assembler","Kernel"
"cmova:with:","instructions generated","AJx86Assembler","Kernel"
"cmovns:with:","instructions generated","AJx86Assembler","Kernel"
"fimul:","instructions generated","AJx86Assembler","Kernel"
"lea:with:","instructions generated","AJx86Assembler","Kernel"
"newStdCall","function calls","AJx86Assembler","Kernel"
"replace:with:","instruction list","AJx86Assembler","Kernel"
"EBX","accessing registers","AJx86Assembler","Kernel"
"jnp:","instructions generated","AJx86Assembler","Kernel"
"ST0","accessing registers","AJx86Assembler","Kernel"
"align:","alignment","AJx86Assembler","Kernel"
"fadd:","instructions generated","AJx86Assembler","Kernel"
"js:","instructions generated","AJx86Assembler","Kernel"
"addInstruction:","instruction list","AJx86Assembler","Kernel"
"jz:","instructions generated","AJx86Assembler","Kernel"
"labelNamed:","labels","AJx86Assembler","Kernel"
"cmovl:with:","instructions generated","AJx86Assembler","Kernel"
"movups:with:","instructions generated","AJx86Assembler","Kernel"
"EAX","accessing registers","AJx86Assembler","Kernel"
"cmovnge:with:","instructions generated","AJx86Assembler","Kernel"
"operand:","converting","AJx86Assembler","Kernel"
"amdprefetchw:","instructions generated","AJx86Assembler","Kernel"
